game_name,id,game_genre,game_launch_date,purchase_date
TITANFALL 2,8abdfb990ba1711303c5ea6c4d2ac8d44155b342,Shooter,2016-11-01,2017-08-14
MADDEN 15,edca44b6e3779a4164088e196d92a8862273b78d,Sports,,2016-12-02
FIFA 17,8bd52619291536613df2f39fd53bcdac82153df8,Sports,2016-09-27,2016-09-29
FIFA 16,f3b0f5a1084e03a1d07386169feff84893102076,Sports,2015-09-22,2015-09-24
FIFA 16,ca3fc1fb3eb95cff3000777da20bdebe2cf2eb0e,Sports,2015-09-22,2015-12-30
NFS 2016,57ebd12a7bea5d0790ebd4fabe8f373d4eaf7d4b,Action,2015-11-03,2017-03-26
EA ACCESS,146131a00e382c11a278e3d3d37755d34bbaf6bf,Other Games/Compilations,,2016-06-10
MADDEN 15,77c970d1a89c07b8977d483e69aaf06e055e1a30,Sports,,2016-12-04
BATTLEFIELD 1,5b2589c5d46721372c7e7299e0a854dc8d894b09,Shooter,2016-10-21,2016-10-25
FIFA 17,f2a390ad33dc7339ce1a94ff28fff59331c28d28,Sports,2016-09-27,2017-03-19
UFC 2,4578b5755976bac5233b8ca8ddba8e604c52dd03,Fighting,2016-03-09,2017-03-24
PLANTS VS ZOMBIES GARDEN WARFARE 2,2412b4a9541db4dad6275601de3c932d1bb1eb7e,Shooter,2016-02-23,2017-05-12
PLANTS VS ZOMBIES GARDEN WARFARE 2,4c505e8958e186981241b669cac8ccba111955fc,Shooter,2016-02-23,2016-03-06
BATTLEFIELD 4,3fc71e746f4029d1625b5a492336caad4f0ac5ad,Shooter,2013-10-29,2017-07-06
FIFA 17,4982d4d7ea702ed904b080c888c293c3a470d17c,Sports,2016-09-27,2016-09-29
FIFA 17,b5b09f2bb0d5a8fa0550eeab03f27e20d00a0ec5,Sports,2016-09-27,2016-09-30
FIFA 17,1c2e785a8c40573a1b26b117c7f69ca0fac82649,Sports,2016-09-27,2017-06-13
FIFA 16,5798cb39b83aa77da4ab9e3a4a14b7d374280dc9,Sports,2015-09-22,2015-09-24
MASS EFFECT:  ANDROMEDA,1167533ebe239051ff078e569839874b93776ffe,Role Playing,2017-03-21,2017-03-26
BATTLEFIELD HARDLINE,9bbf2a887d213a9cfd49542f1b84403ea887eade,Shooter,2015-03-17,2016-05-28
FIFA 16,be07f9f4fd4e617907ce7f494183253dc059ac4e,Sports,2015-09-22,2015-10-06
NFS 2016,c408dfd618b4e6df02f5c660190fb61086eadea8,Action,2015-11-03,2016-04-19
NFS RIVALS (2014),30452734cf31cd94c95cd1e2030cb8270c533570,Action,,2016-06-13
BATTLEFIELD 1,8a9138c59114e968dc728a35079be61c228b40af,Shooter,2016-10-21,2016-12-25
FIFA 17,d11b68a64fb27c51a2b9eab07456440d868b18cb,Sports,2016-09-27,2016-09-29
BATTLEFIELD 1,ac566905a8909a32ee200ce6f9457c96a44744cc,Shooter,2016-10-21,2016-10-27
MADDEN 16,eabc978424de3ea88f7df999a70066eb8babc6b9,Sports,,2017-04-30
FIFA 16,6a6f29e78b057fb2f352ced739966c99e52d44d2,Sports,2015-09-22,2015-12-16
BATTLEFRONT,0269fedfeeb8428ed50a0f7d02a1d6027bede031,Shooter,2015-11-17,2016-12-21
BATTLEFIELD 4,006a044cb82400e107bbf42a5cc70be65cff3c62,Shooter,2013-10-29,2016-09-12
PLANTS VS ZOMBIES GARDEN WARFARE,610c25df56b70352495c5aca46aa5e9324ac5c1f,Shooter,,2016-03-29
BATTLEFIELD 1,0626a6900b34935ad047cc80666458f25ac68765,Shooter,2016-10-21,2017-01-07
BATTLEFIELD 1,8cff08fccb27cd8ea58c196f3b0b78e05cca738c,Shooter,2016-10-21,2017-01-10
EA ACCESS,3e4cd3e90f3ae63049cf0e7726b29575f0c317a7,Other Games/Compilations,,2016-08-21
UFC 2,154a50a0df011f41d7b62674862190d657b1f4d4,Fighting,2016-03-09,2017-01-04
TITANFALL 2,1b0dbbcfe91b2af531d40b898747152bed30ab07,Shooter,2016-11-01,2017-08-07
MIRRORS EDGE CATALYST,9858c6da65f38e5fb2bb1fd59b17a7efd57a76fd,Action,2016-06-01,2016-06-12
MADDEN 17,aee05881c4fecc05b5a3f23a2a7d3a682863dc8b,Sports,2016-08-23,2016-08-23
BATTLEFIELD 1,afa38eb73068112d947e84f062f2c93861630085,Shooter,2016-10-21,2016-10-22
BATTLEFRONT,4e0140d49b5f444be435de50440c644b1232ccc1,Shooter,2015-11-17,2017-08-16
FIFA 16,a4d4cfa732de7d35dbed9074b9288b9f1adfc97e,Sports,2015-09-22,2017-02-09
FIFA 16,d0e47b8fa0d953a01d170847775fcd6b429455a2,Sports,2015-09-22,2015-12-19
FIFA 17,e2985fee546efc0393cacf531ee6b26a03aedc83,Sports,2016-09-27,2017-02-07
TITANFALL 2,a8b325a757119c7c04d701468415db61893c12fc,Shooter,2016-11-01,2016-12-27
FIFA 17,5532927a6d2257af05149c516243722630e76a65,Sports,2016-09-27,2016-10-10
FIFA 16,bef8b466b262f122b18683c313165e6ca3ceb62d,Sports,2015-09-22,2016-04-26
BATTLEFIELD 1,957eca884ce6924cf70844be20029750cdc7f93d,Shooter,2016-10-21,2016-12-24
BATTLEFIELD HARDLINE,c3c956963a4ecd8e558c9b3f99d1d7cd2f37ef0c,Shooter,2015-03-17,2016-01-31
BATTLEFRONT,26d140cb108ad7b7166ef081a35ab50ae89570da,Shooter,2015-11-17,2016-01-02
MADDEN 16,b4435dd790d991e3cf91dfaee5b3fd702ddcd5d8,Sports,,2017-04-02
FIFA 16,aded138ee52ffa6a8cf383a55578fad87695b048,Sports,2015-09-22,2016-06-27
FIFA 15,942143212d48675ac3edf57ee3fd20518cc5f776,Sports,2014-09-23,2015-10-16
BATTLEFIELD 1,d314af1f88eac41ef1d7b9d6851cbb4444a9cfd3,Shooter,2016-10-21,2016-10-22
MADDEN 17,1c997c9f55dc94fd08e716615c39e1ab6fc10f05,Sports,2016-08-23,2017-02-12
FIFA 17,e0da7cba17bcb3781cfc639f841637ecd7f2be7c,Sports,2016-09-27,2017-08-04
BATTLEFIELD 1,67d8ead50cf353b32b56acbebaa1fca950c0a37b,Shooter,2016-10-21,2017-02-25
FIFA 16,2d658d430adc34df1ea9ab764ce1cb878a208ecd,Sports,2015-09-22,2016-01-09
FIFA 17,b8c77230ca9f404567225f521b6bedb612be5ab4,Sports,2016-09-27,2017-05-01
BATTLEFIELD 1,aa4a0f2967e5307c907887d1b7a585cdf515f4b3,Shooter,2016-10-21,2017-06-13
FIFA 17,230accfcae4ff24ed67ac2dee3911f871aa83722,Sports,2016-09-27,2016-10-05
FIFA 16,36ae38b55f1a7669070c757afc22c16c84131acd,Sports,2015-09-22,2015-10-27
MADDEN 17,033db5b54289881fefeaffde71caf09359c65ab5,Sports,2016-08-23,2017-04-01
NFS 2016,04f9aaf07ff023f3838f10bbc2901476d49e485d,Action,2015-11-03,2016-09-11
PLANTS VS ZOMBIES GARDEN WARFARE 2,ef9ced035a48596598b38716fa9d595dada07048,Shooter,2016-02-23,2016-07-31
FIFA 15,dc1567c2b3b958ebcfed5bc67710ee14355058d9,Sports,2014-09-23,2017-03-04
FIFA 17,d43e7d86e9e20154831488c3a0bc6b94fad4d8d8,Sports,2016-09-27,2017-05-30
FIFA 17,aded138ee52ffa6a8cf383a55578fad87695b048,Sports,2016-09-27,2016-09-29
NFS 2016,6aa5b27398f3e0a67428865ebca562d8f0c3a3e8,Action,2015-11-03,2017-01-14
BATTLEFIELD HARDLINE,c841bfae72d046ca8845fc2e8dd58c5cf4fa3d67,Shooter,2015-03-17,2016-01-21
BATTLEFIELD 4,4fd7435fe59e0b1f2a53e65b9d43da85cee785b1,Shooter,2013-10-29,2016-08-22
MADDEN 18,d763367cddd06498edd55ea2ddb8dca39279a821,Sports,2017-08-22,2017-08-25
FIFA 15,bf9c2557486e42c40e8309c3ac7b20007352457e,Sports,2014-09-23,2016-05-15
FIFA 16,ff6a4e3b60c02d7fc9c8b166cfbe9bf94b068466,Sports,2015-09-22,2015-09-25
BATTLEFRONT,76cb617369728cab3b8193627248fdafea812898,Shooter,2015-11-17,2017-02-05
FIFA 16,eabc1ed434cf0fe17eb2d73a352aa1b9c84ba2b2,Sports,2015-09-22,2015-09-26
BATTLEFRONT,387ceab9e88479c1b504a4222b917761b48f28e4,Shooter,2015-11-17,2015-11-20
FIFA 16,13b39c76db9aadcc7954ea8a4d9840f209faa550,Sports,2015-09-22,2016-05-11
MASS EFFECT:  ANDROMEDA,bfc6556701722360269cc27b66cb7d9a0ab9df7d,Role Playing,2017-03-21,2017-03-21
BATTLEFIELD HARDLINE,b7067a7afeb07346854d0c1f1936b337eb0948e1,Shooter,2015-03-17,2016-11-13
BATTLEFIELD 1,22bed5780ba9e05858e54b3f662a63029867b930,Shooter,2016-10-21,2017-03-14
FIFA 16,ac180abe8b863ebd2b32159006f6905a48b3d016,Sports,2015-09-22,2016-06-27
NBA LIVE 16,caec0760f38682805de7e05829336ec6575f4745,Sports,,2016-12-30
FIFA 17,9a10f8cb71ecf24d76a8690e1a99986a577f5fa1,Sports,2016-09-27,2017-04-05
MIRRORS EDGE CATALYST,34cdcba8650da30281d941424680d76f1e737a3d,Action,2016-06-01,2016-12-28
FIFA 17,7b2b63e295f0e73cd88f23f4033fa5df1ecff3c4,Sports,2016-09-27,2017-05-29
PLANTS VS ZOMBIES GARDEN WARFARE 2,1773a3df4c863e169f7086ad22cc7fc108ef0331,Shooter,2016-02-23,2016-07-15
FIFA 17,cdbb9cd13e85844f5521a23a5c88f0c2b99819db,Sports,2016-09-27,2017-01-18
DRAGON AGE: INQUISITION,0e4e0417e6d07b0c10a8ce39c56ae968496e8b49,Role Playing,,2016-06-26
FIFA 17,f85b2fc70eac58807ca0874be6b53db63e94582d,Sports,2016-09-27,2017-07-18
BATTLEFIELD 4,3d72611523527d0e9f0abb0d3b94f5d5f77604a1,Shooter,2013-10-29,2016-06-24
FIFA 16,c440e5171992602ab63c4ad7cdc1194f381de73e,Sports,2015-09-22,2015-09-23
FIFA 17,b60c6b81e6c9adef4c995bc06c3069ae1d267888,Sports,2016-09-27,2016-10-02
UFC,9d3943173e12b61a872e3b1c4b6fbe53c2212487,Fighting,,2016-12-09
FIFA 17,9c245984e9f35a8e401681a3a6674b542493e6f3,Sports,2016-09-27,2017-03-11
FIFA 17,b5349a04d011142265198c71b39b0c9ee8b924ee,Sports,2016-09-27,2016-12-16
TITANFALL 2,82e0b195ff74b99629db44f0ebc2bf4fdabeaca4,Shooter,2016-11-01,2016-11-08
NHL 16,e50ac7074e08e4f3bc6ac6513054da52a1ecbd0d,Sports,,2016-01-01
BATTLEFIELD 1,61f148fc1c0857749a04015ee93186ac550796d7,Shooter,2016-10-21,2016-11-06
BATTLEFIELD 1,26ba1adc9223f5dbce2d584d8b14edc802137388,Shooter,2016-10-21,2016-10-28
NFS 2016,b0898c9ba80f8a4529dbe46bcf817e39384d4b97,Action,2015-11-03,2015-11-04
FIFA 16,e2985fee546efc0393cacf531ee6b26a03aedc83,Sports,2015-09-22,2015-12-14
FIFA 16,2e4f2ce4cda6e337e18a4224d51ee8f7e4b9c500,Sports,2015-09-22,2016-03-24
MADDEN 16,874d4b0757777a478a6abef3bb6d9f635a15bd62,Sports,,2016-11-14
FIFA 16,9eb1aac96b045f22e7bc01288c600d75443c2ea4,Sports,2015-09-22,2016-03-21
BATTLEFIELD 1,5ec75fd6264c035484d3b4c0cee696008d5c0928,Shooter,2016-10-21,2016-12-27
FIFA 17,bf427a90c350eaa5e21ced52e1108b4b4cb98d89,Sports,2016-09-27,2016-09-30
FIFA 16,cdf11c5341c42817b9a2db81fdf2601c37a8af54,Sports,2015-09-22,2015-12-01
BATTLEFIELD 1,fa3d203407c5771d01f1c715d91b8429e79c80f7,Shooter,2016-10-21,2016-12-21
BATTLEFIELD 1,edca44b6e3779a4164088e196d92a8862273b78d,Shooter,2016-10-21,2016-10-30
FIFA 16,84cd0487ad846f90b9b7f7377ad08e36a8d62475,Sports,2015-09-22,2015-10-12
BATTLEFIELD 1,6998f63a31b39e47cef325f80d3022acefa6688a,Shooter,2016-10-21,2016-10-28
FIFA 16,14e85bc5866e329fb52ecf7370d58b4e4c4b6026,Sports,2015-09-22,2015-11-26
FIFA 15,b49b695622f99819902d76aa225066532f8e9874,Sports,2014-09-23,2015-11-03
NHL 16,fbe9cc85f51cd38b30423ed87d48114cd56cc0af,Sports,,2017-05-12
FIFA 17,d0ce5cd19a0b58738bb86395e9136f5f3636288b,Sports,2016-09-27,2016-10-16
FIFA 17,8643efc0145a2c4cc61edc4f61658c226f66db23,Sports,2016-09-27,2016-10-26
BATTLEFIELD 1,b3f57cb40593a7f12315f690192e32cad5c81735,Shooter,2016-10-21,2016-11-05
TITANFALL 2,34656837319a387bc110e526ed2e87ccae746491,Shooter,2016-11-01,2017-04-30
MADDEN 17,735db839ec606cf2dc6025dc3edd2c472f6291ae,Sports,2016-08-23,2017-08-25
FIFA 17,60b9dee8f5d2e02aaf0da114551910b672afd605,Sports,2016-09-27,2017-04-28
FIFA 15,953195d5e045097e03ec1cd15235b480aeb3ea91,Sports,2014-09-23,2017-03-03
FIFA 16,404bceff674e7831c8ee4e1198d5b7997d40af5f,Sports,2015-09-22,2015-09-25
EA ACCESS,1b456f4087a7b667a84c7d26a23322584de607dc,Other Games/Compilations,,2016-06-14
PLANTS VS ZOMBIES GARDEN WARFARE 2,eaa670a0e0f4f346005cb9c99399cf5da278aa22,Shooter,2016-02-23,2016-12-19
TITANFALL,262c71e10c511a1c6fb90a6ee683deaa627917dc,Shooter,,2016-10-13
FIFA 17,0c1d401562c1ced8fb9ae58d3c5b82ebd8ecdb04,Sports,2016-09-27,2017-04-14
TITANFALL 2,9c56e5db9c94d871b754d5a7d29f57c8abc7552a,Shooter,2016-11-01,2017-01-13
FIFA 17,315cc0061bc7ca0dd099ec13131abf6c04309fd1,Sports,2016-09-27,2016-10-31
TITANFALL 2,5aff4a310f54ffa623b85871707b45c4f1ac791e,Shooter,2016-11-01,2017-08-12
FIFA 16,0e7d92bc03117b7e66d61d0f0e4f995b457db835,Sports,2015-09-22,2015-09-21
TITANFALL 2,af55fd0d5c99aedee655ea4370e35f9a7fbb73eb,Shooter,2016-11-01,2016-12-25
NHL 17,7633e15da8dff1df28c50bd8a5b6a149526faabd,Sports,2016-09-13,2016-07-30
FIFA 16,c40e9640e466d0b32c6e3911703260145366a7b4,Sports,2015-09-22,2015-12-25
MADDEN 18,5a41a7cbc53c76da17ba736682d4710c7427a57e,Sports,2017-08-22,2017-08-24
NFS 2016,4db2f3dcbe9bf4cc365677fbccb98293b243b64b,Action,2015-11-03,2016-08-14
BATTLEFRONT,8cb1d60ad6b1b7307730a6b2e421195109bd4442,Shooter,2015-11-17,2015-12-25
BATTLEFRONT,99ed514a88cc8dcf6990173366ee2bd87aca9b07,Shooter,2015-11-17,2015-11-19
TITANFALL,88eac8249c61503dd08c9d2ab64b158a76e52c5a,Shooter,,2016-10-13
FIFA 17,5e34c823aa645e943be35ab6fef752116f4ea05b,Sports,2016-09-27,2016-10-06
UFC,fd0bbf7725834ff2fde41bcab7877ee85eee249f,Fighting,,2017-02-14
FIFA 17,962975b86bfafe53926bd9baa23359e1bffda1c1,Sports,2016-09-27,2016-09-30
FIFA 16,d2cabd48925a9b9efab1f08c011962c8800e56b8,Sports,2015-09-22,2015-12-29
MADDEN 17,1e274535c812755f35c519e76d626b73bc48a1ae,Sports,2016-08-23,2016-08-29
FIFA 17,42528c2fdc8555666dce884e6097b81e1b0c2311,Sports,2016-09-27,2017-01-21
TITANFALL,a8a80bf6a44eb21f1c813666a2a3de740384a03e,Shooter,,2016-10-15
BATTLEFIELD 1,1167533ebe239051ff078e569839874b93776ffe,Shooter,2016-10-21,2017-01-18
BATTLEFIELD HARDLINE,0bf7f45fb715f59901e47f2e61029a4ed7002c86,Shooter,2015-03-17,2016-10-05
FIFA 16,c33bc1a0e266764cefb9ae5a8a8d3a682d4cf73a,Sports,2015-09-22,2016-10-16
FIFA 15,01023e9ba90b17f5e89912e4158009e9a958e330,Sports,2014-09-23,2016-06-17
UFC,077061be4b1cf6a836d9255534284b4f2c83d4a5,Fighting,,2016-05-30
FIFA 16,0288adc635e97e53d19e2941fdb5f0c6fa2db992,Sports,2015-09-22,2015-09-22
BATTLEFIELD 1,b993f70955102e60e819d2c71139039f4d136974,Shooter,2016-10-21,2017-04-27
MADDEN 16,ec9af95ff4b16d9357a0cc658427ba58601c22f3,Sports,,2016-07-07
PLANTS VS ZOMBIES GARDEN WARFARE 2,674fd8d5ceac3e3e7ff003e5e78eb098a1148e94,Shooter,2016-02-23,2017-07-25
BATTLEFIELD HARDLINE,a95372bc37c7ef4c4e529cacc7ca73a4c1843ab1,Shooter,2015-03-17,2016-02-07
FIFA 17,dcd105ca0578cc70bf583cc850d1ce42882b60bc,Sports,2016-09-27,2016-10-25
FIFA 15,50bf6976383fb8f5172e904988117911453a52b9,Sports,2014-09-23,2016-01-03
NHL 17,04eca33e34f92f94f5b6a4f74f171bb6fde7b2f0,Sports,2016-09-13,2017-02-24
FIFA 16,046327e31202183043fd97680120152286e0f1cd,Sports,2015-09-22,2015-12-21
FIFA 17,7e8b7ccaa56325d6271b9d5d0bdb92e27ed0b4cb,Sports,2016-09-27,2017-05-01
FIFA 16,6584d3fadd0dc28f20cfd6cdc560862da956873e,Sports,2015-09-22,2015-11-11
FIFA 17,d1a3dd03378b8449c94683f5cbdd6139f216b193,Sports,2016-09-27,2016-10-07
BATTLEFRONT,ee75add1854a5761434009f0ac2f82dd40600c5c,Shooter,2015-11-17,2015-12-26
FIFA 16,b4776f691e2f45983bbc0795b9513e01c3e6c484,Sports,2015-09-22,2015-09-23
FIFA 17,35531b7ac911d3d991841ec658aebbdd2c051d5c,Sports,2016-09-27,2016-10-20
FIFA 16,c5a7e527780175d444b4af75e71eb4fafb6e4a36,Sports,2015-09-22,2015-10-01
NFS 2016,19bd73d2cbe732220a733966f85b95c4d1719d50,Action,2015-11-03,2016-08-18
PLANTS VS ZOMBIES GARDEN WARFARE,713d66b964e0df270b8632e291db3b0f03483bcd,Shooter,,2016-07-20
UFC 2,0925b56cb69ca056bbe00f721a4504078881a517,Fighting,2016-03-09,2016-03-19
FIFA 15,db7a106790fc0181625e5814dc39cd36f6c5fe60,Sports,2014-09-23,2017-04-10
PLANTS VS ZOMBIES GARDEN WARFARE 2,8cff08fccb27cd8ea58c196f3b0b78e05cca738c,Shooter,2016-02-23,2017-04-06
FIFA 16,249199aff128a70a4867643df52fea6b0df4fa75,Sports,2015-09-22,2016-04-13
FIFA 16,d7dba1e5ea9ab6eb7465e665c75f02e332f0c6b6,Sports,2015-09-22,2015-09-20
FIFA 17,bb9ef170012dfcb94d1fde61d61557e35f7f1890,Sports,2016-09-27,2017-01-07
FIFA 17,323f66643525322432715bca1ade3f4d1d3d69ea,Sports,2016-09-27,2016-11-16
NHL 15,90b5b2cdc9c1f317901a12551cdee43c78a327f2,Sports,,2016-12-02
FIFA 17,05cf032b222bae35025fe09f841c8f55ca6f07cc,Sports,2016-09-27,2016-12-25
DRAGON AGE: INQUISITION,d6d256fa0f1c0ba537815255149a65bd37d5fc7b,Role Playing,,2016-06-18
TITANFALL 2,7014553aa798bc03aa5f95288ca4c3597586a2c3,Shooter,2016-11-01,2016-12-25
FIFA 16,9677534c59e8df81b4a93d7f5e5892be7cfa4b91,Sports,2015-09-22,2015-10-13
FIFA 16,6c3aea3ca8112bbc19ea7fa4d6ff9a1f7a74b3ca,Sports,2015-09-22,2016-12-31
FIFA 16,af624e65193937d62302217143461b4f27131f28,Sports,2015-09-22,2015-09-30
BATTLEFRONT,5780ba9594ddf58e9e89c1660476f5974532a754,Shooter,2015-11-17,2016-01-06
FIFA 16,713f9d35568910ae27821be43ed9aecd851794a5,Sports,2015-09-22,2016-10-02
FIFA 17,76b888791215a452aad3bdedb91a2eb2ac7d2d0f,Sports,2016-09-27,2016-12-25
FIFA 17,58562f5a92379646e8a97ddb63160a96e5103dbc,Sports,2016-09-27,2016-10-21
DRAGON AGE: INQUISITION,db35f9b5ba40dbf735ca260d79e576f91b122576,Role Playing,,2016-08-05
BATTLEFIELD 1,13eea6546e321423f3c7a2ed9d47637d230510b5,Shooter,2016-10-21,2016-10-21
MADDEN 17,6b8172395c80f8444da807e40218cc1dac74f32d,Sports,2016-08-23,2016-12-16
FIFA 16,5dcd8392d3e6faaf13bf16b80773ffa0acc07e44,Sports,2015-09-22,2015-10-02
FIFA 15,8ffe5b0d3b1cd6d000c642547c119e9da7686c78,Sports,2014-09-23,2016-05-02
MADDEN 16,2c3eb60c669563a8920e156b5ab1137e6b4754f3,Sports,,2015-12-26
BATTLEFIELD HARDLINE,07139bd5800364414d1e0ef2dae04aecce90a1c8,Shooter,2015-03-17,2016-01-02
FIFA 16,cd6f65626b0a29a1b56e0de6b58ccfb22380315c,Sports,2015-09-22,2015-12-11
BATTLEFIELD 1,dd2bf2a1d270e8fd1b837172c53c3bf26a478efa,Shooter,2016-10-21,2017-01-03
FIFA 17,fc83989c8c0a94fd23a0b61b879178634079b864,Sports,2016-09-27,2016-11-12
BATTLEFRONT,3d72611523527d0e9f0abb0d3b94f5d5f77604a1,Shooter,2015-11-17,2015-12-10
PLANTS VS ZOMBIES GARDEN WARFARE 2,1acf4f938244cb535b27b7d6aaee4dea9cda81fe,Shooter,2016-02-23,2017-04-01
TITANFALL,10768f2ecb5d7398edd6ef768d6c1749eb34d1cb,Shooter,,2016-10-15
EA ACCESS,843324c3fabcf088792a58afb7c2bd38fbbd48ee,Other Games/Compilations,,2015-11-10
FIFA 16,ef1731b9f2da4893e1652d689e823325f3630217,Sports,2015-09-22,2015-09-23
NFS RIVALS (2014),ff3983a0f426c1032879646c12a9e0ad42c4ce73,Action,,2017-06-16
EA ACCESS,ddbacbb10edb7a3025017b6e803a66386b9346d2,Other Games/Compilations,,2016-09-02
BATTLEFIELD 4,ea3445fb61aefe9c57efb74c77e4e6e34179a93b,Shooter,2013-10-29,2017-07-06
MADDEN 14,3e4cd3e90f3ae63049cf0e7726b29575f0c317a7,Sports,,2016-04-10
FIFA 16,75e2b8522a175e0f5d81c5457c46e98c35319dc0,Sports,2015-09-22,2015-09-23
FIFA 16,4461db292ff9f1df9616f7486040af3d5dfe2951,Sports,2015-09-22,2015-12-06
FIFA 17,8b31d7188c558f987c443d88a915cc03cb3c0fb5,Sports,2016-09-27,2016-10-19
NFS 2016,4cc9d923246faf3e796c4fa5d32204af39142657,Action,2015-11-03,2016-04-03
NFS 2016,1a118e330dda5e98ff1cc4c50f9202a04e4c60a3,Action,2015-11-03,2015-12-18
NHL 16,049725299d5a5b1cabc4e85a8a4bc8e19a0cf1af,Sports,,2016-04-17
NBA LIVE 16,315cc0061bc7ca0dd099ec13131abf6c04309fd1,Sports,,2016-09-28
BATTLEFRONT,a0ff7b0da4486fe2b8397a801846b5fbf90d889a,Shooter,2015-11-17,2016-07-22
BATTLEFIELD 1,935fb8c09905dbc3bd43941626c5ec90f7f5060c,Shooter,2016-10-21,2016-12-01
MADDEN 16,19633e7748723e49a49a9795a4a4d31d0d5ee2fa,Sports,,2015-12-25
NFS 2016,6a6eb2818fb06cc75ffa1b95b90cb5f8c7b3ee0f,Action,2015-11-03,2017-01-02
NFS RIVALS (2014),d022a723265038316c6696ef8bb3db01a3497c83,Action,,2017-01-07
FIFA 17,4369260e4a29e58e1db2902b13da0054388f136f,Sports,2016-09-27,2016-09-30
FIFA 17,2dae39bec0e176bc18498384bd9570bfb8f42a53,Sports,2016-09-27,2016-12-11
BATTLEFRONT,b399d39842a940281083a73547a9235c674d8746,Shooter,2015-11-17,2015-12-31
FIFA 16,5f96440e50b6d23a5ba98910f8b153e462865baa,Sports,2015-09-22,2015-09-26
NFS 2016,515c0b12427d6cb1355c6972dccf355fb09714e4,Action,2015-11-03,2015-11-05
MADDEN 17,a36a85ad0767f8d88a0eab1444023f9536a6fec5,Sports,2016-08-23,2017-01-09
FIFA 16,b64ec48509dc3804599f2fc41997d36cc2e85886,Sports,2015-09-22,2017-07-12
FIFA 16,08153f06468dd5086408c31d0f5fd17bd4360d87,Sports,2015-09-22,2016-12-25
EA ACCESS,30452734cf31cd94c95cd1e2030cb8270c533570,Other Games/Compilations,,2016-03-11
MADDEN 16,868ab883f74ddab0157301a0a1adc818b2c61f07,Sports,,2015-09-07
FIFA 16,448ce2631526edcbf298dbbee1e81a50030b2410,Sports,2015-09-22,2015-10-11
NFS 2016,1e6c559fe3aa1b42fdef3163446e9dcac4cc1de8,Action,2015-11-03,2016-05-18
BATTLEFRONT,72b8bbe71357b58ede53c7e832f77f3c4cc120b7,Shooter,2015-11-17,2016-12-30
BATTLEFIELD 1,0c7e73ff9a9f8213644574f1aa045a353e250c5c,Shooter,2016-10-21,2016-12-26
FIFA 17,b0eb0d06c76d8e2a1a7288fd5e879bd20cad2ec4,Sports,2016-09-27,2016-10-02
UFC 2,e53ce695d61dcecd41b7fcd7ccb9d9eb211c8cfc,Fighting,2016-03-09,2017-03-14
FIFA 15,bef8b466b262f122b18683c313165e6ca3ceb62d,Sports,2014-09-23,2015-12-17
BATTLEFIELD 4,d2effa38616e62dd87695c9e2179b92945956903,Shooter,2013-10-29,2016-04-01
MADDEN 17,3d6823c621b77e14ad8ea891ee06b6b6df53d97a,Sports,2016-08-23,2016-10-07
TITANFALL,c9b448bc66868e4e63b5bd141a86ef66757830b4,Shooter,,2016-10-18
FIFA 17,819c9d0eb9459d8d3fb27a7447729b2979ce94c9,Sports,2016-09-27,2017-08-27
NFS 2016,5b089c343523d7efd432f64b471ae39804f84728,Action,2015-11-03,2016-08-29
BATTLEFRONT,58a7e5ea7f22efd64b0eaecc12755c19a3725a2a,Shooter,2015-11-17,2015-12-21
BATTLEFIELD 4,70e960919748ce41544048fb531c6d4fdd6809b7,Shooter,2013-10-29,2015-12-05
BATTLEFIELD 1,d114c700f592089c47d2b77c0704399518a8f5e2,Shooter,2016-10-21,2016-12-26
NFS 2016,76f520815dea1a2970eaa7cdf4a93fe9a8107b18,Action,2015-11-03,2016-05-17
UFC 2,84778a0c78843cc9756b5d956b3c95ffef275271,Fighting,2016-03-09,2016-10-24
FIFA 16,d0446324b0342f66b1f1284a308afa08c8bea35f,Sports,2015-09-22,2016-05-21
NFS 2016,1e580abfb2bc40bd0892705992da3efbc9bae496,Action,2015-11-03,2017-03-02
TITANFALL 2,1e5b6bd2741c6f2aa77ea0fcb2447095f080ef82,Shooter,2016-11-01,2016-11-21
FIFA 16,7ad46846c2f61426094b165f088b1c33b6522a90,Sports,2015-09-22,2015-09-25
MIRRORS EDGE CATALYST,9a40fcccd2f88750a4cafe119824cbd8e0cdae8a,Action,2016-06-01,2016-12-28
MADDEN 17,f2df6b9377c293ed41f3726641f62452036a882e,Sports,2016-08-23,2016-08-25
FIFA 17,b40894e81bbadc83bdfa4a8d62b3a56f73835f2f,Sports,2016-09-27,2016-09-30
NBA LIVE 16,3a2b9318f5c5b9fba6b478aece0d5ae567f874d5,Sports,,2016-09-28
EA ACCESS,9228b76944ddc418620e58e135226691cd2069cc,Other Games/Compilations,,2017-03-30
PLANTS VS ZOMBIES GARDEN WARFARE 2,4ba036dea5bce5cc1828054932355c0e342ca344,Shooter,2016-02-23,2016-03-19
FIFA 16,0e087b41c01090ab8026936fc0eeb6b719343919,Sports,2015-09-22,2016-04-21
FIFA 17,15694ad27567325321e2238ad3251a6a3f37fe36,Sports,2016-09-27,2016-09-30
BATTLEFIELD 1,b5b09f2bb0d5a8fa0550eeab03f27e20d00a0ec5,Shooter,2016-10-21,2016-12-29
FIFA 17,a12bdc073421561ed7bfed46507eb80a73ba092f,Sports,2016-09-27,2016-10-07
